변환,원자료,원자료,원자료,원자료
"2014/08/05","1,031.70","","1,006.09","1,384.75"
"2014/08/06","1,030.80","","1,004.68","1,378.28"
"2014/08/07","1,034.30","","1,012.88","1,384.20"
"2014/08/08","1,034.40","","1,013.27","1,382.01"
"2014/08/11","1,037.40","","1,016.06","1,390.84"
"2014/08/12","1,030.60","","1,008.17","1,379.46"
"2014/08/13","1,028.30","","1,005.38","1,374.73"
"2014/08/14","1,028.10","","1,003.66","1,373.75"
"2014/08/18","1,024.90","","1,001.22","1,372.24"
"2014/08/19","1,017.70","","991.62","1,359.65"
"2014/08/20","1,018.00","","989.17","1,356.03"
"2014/08/21","1,020.90","","984.43","1,353.61"
"2014/08/22","1,023.90","","985.99","1,359.84"
"2014/08/25","1,019.50","","978.41","1,345.43"
"2014/08/26","1,020.60","","980.78","1,345.87"
"2014/08/27","1,018.00","","978.00","1,340.50"
"2014/08/28","1,014.60","","976.47","1,338.56"
"2014/08/29","1,013.60","","977.58","1,336.23"
"2014/09/01","1,014.90","","974.60","1,332.97"
"2014/09/02","1,014.30","","972.25","1,331.88"
"2014/09/03","1,015.60","","966.04","1,333.89"
"2014/09/04","1,018.90","","971.86","1,340.01"
"2014/09/05","1,018.00","","965.98","1,317.39"
"2014/09/11","1,024.60","","959.18","1,324.04"
"2014/09/12","1,034.40","","966.23","1,336.70"
"2014/09/15","1,038.00","","967.29","1,345.35"
"2014/09/16","1,038.90","","969.71","1,344.23"
"2014/09/17","1,035.20","","966.03","1,341.10"
"2014/09/18","1,033.90","","952.55","1,327.68"
"2014/09/19","1,041.50","","957.44","1,345.41"
"2014/09/22","1,044.90","","958.76","1,341.49"
"2014/09/23","1,040.70","","956.75","1,337.30"
"2014/09/24","1,042.10","","957.50","1,338.79"
"2014/09/25","1,039.80","","952.07","1,328.40"
"2014/09/26","1,042.60","","959.99","1,330.20"
"2014/09/29","1,042.70","","952.63","1,321.47"
"2014/09/30","1,050.60","","960.24","1,333.32"
"2014/10/01","1,054.70","","962.10","1,331.93"
"2014/10/02","1,062.10","","973.60","1,340.58"
"2014/10/06","1,061.10","","966.22","1,327.54"
"2014/10/07","1,069.70","","983.18","1,353.49"
"2014/10/08","1,066.50","","987.87","1,351.47"
"2014/10/10","1,072.30","","993.84","1,360.43"
"2014/10/13","1,071.00","","997.58","1,353.53"
"2014/10/14","1,069.10","","999.02","1,361.55"
"2014/10/15","1,063.50","","991.84","1,344.80"
"2014/10/16","1,065.80","","1,005.05","1,366.04"
"2014/10/17","1,059.90","","995.63","1,357.57"
"2014/10/20","1,062.70","","991.46","1,354.20"
"2014/10/21","1,060.40","","991.72","1,356.83"
"2014/10/22","1,054.50","","985.10","1,340.43"
"2014/10/23","1,053.70","","983.11","1,332.61"
"2014/10/24","1,055.40","","975.64","1,335.08"
"2014/10/27","1,059.30","","979.47","1,342.82"
"2014/10/28","1,052.60","","976.12","1,336.75"
"2014/10/29","1,050.60","","971.74","1,338.15"
"2014/10/30","1,047.00","","962.45","1,322.88"
"2014/10/31","1,054.00","","964.05","1,328.78"
"2014/11/03","1,058.80","","937.61","1,324.56"
"2014/11/04","1,075.10","","944.77","1,342.80"
"2014/11/05","1,079.90","","951.79","1,355.71"
"2014/11/06","1,078.70","","940.70","1,345.62"
"2014/11/07","1,089.10","","945.19","1,348.47"
"2014/11/10","1,092.50","","954.23","1,362.57"
"2014/11/11","1,085.20","","945.05","1,348.25"
"2014/11/12","1,089.90","","940.66","1,359.54"
"2014/11/13","1,098.50","","950.42","1,365.87"
"2014/11/14","1,097.50","","947.80","1,369.19"
"2014/11/17","1,099.60","","943.42","1,376.70"
"2014/11/18","1,097.00","","940.14","1,365.66"
"2014/11/19","1,098.90","","940.36","1,377.03"
"2014/11/20","1,104.20","","934.57","1,385.05"
"2014/11/21","1,113.10","","940.91","1,395.83"
"2014/11/24","1,110.90","","942.00","1,374.07"
"2014/11/25","1,112.20","","939.75","1,383.41"
"2014/11/26","1,112.80","","943.65","1,388.00"
"2014/11/27","1,107.00","","941.21","1,384.36"
"2014/11/28","1,101.10","","933.85","1,372.19"
"2014/12/01","1,105.00","","930.29","1,375.39"
"2014/12/02","1,116.20","","943.81","1,392.29"
"2014/12/03","1,106.80","","928.33","1,370.72"
"2014/12/04","1,114.40","","930.18","1,372.27"
"2014/12/05","1,115.80","","931.27","1,381.58"
"2014/12/08","1,113.20","","914.26","1,367.79"
"2014/12/09","1,118.30","","927.66","1,377.41"
"2014/12/10","1,112.00","","929.38","1,376.54"
"2014/12/11","1,104.50","","936.61","1,374.61"
"2014/12/12","1,098.10","","923.39","1,362.14"
"2014/12/15","1,103.90","","933.10","1,377.00"
"2014/12/16","1,103.00","","936.69","1,372.57"
"2014/12/17","1,092.40","","937.32","1,366.70"
"2014/12/18","1,088.10","","914.45","1,342.06"
"2014/12/19","1,103.20","","927.64","1,356.11"
"2014/12/22","1,101.30","","921.28","1,345.90"
"2014/12/23","1,097.30","","913.47","1,341.67"
"2014/12/24","1,100.50","","911.54","1,339.42"
"2014/12/26","1,104.30","","918.18","1,348.85"
"2014/12/29","1,099.50","","913.28","1,338.64"
"2014/12/30","1,098.20","","910.01","1,334.97"
"2014/12/31","1,099.20","","920.14","1,336.52"
"2015/01/02","1,099.20","","917.30","1,330.20"
"2015/01/05","1,102.60","","914.98","1,316.95"
"2015/01/06","1,108.70","","928.79","1,323.01"
"2015/01/07","1,103.90","","931.25","1,311.21"
"2015/01/08","1,099.70","","921.83","1,301.28"
"2015/01/09","1,098.50","","917.10","1,294.91"
"2015/01/12","1,092.20","","923.32","1,295.40"
"2015/01/13","1,083.00","","914.81","1,281.13"
"2015/01/14","1,081.50","","917.96","1,273.68"
"2015/01/15","1,079.90","","920.87","1,273.09"
"2015/01/16","1,084.10","","931.28","1,261.24"
"2015/01/19","1,077.30","","916.89","1,245.79"
"2015/01/20","1,079.80","","917.11","1,253.00"
"2015/01/21","1,084.40","","913.83","1,253.13"
"2015/01/22","1,086.80","","921.37","1,261.67"
"2015/01/23","1,085.30","","914.59","1,233.50"
"2015/01/26","1,084.10","","921.62","1,208.07"
"2015/01/27","1,079.30","","911.26","1,212.70"
"2015/01/28","1,082.10","","918.94","1,230.46"
"2015/01/29","1,082.90","","922.05","1,221.51"
"2015/01/30","1,090.80","","921.36","1,235.66"
"2015/02/02","1,095.90","","935.83","1,239.24"
"2015/02/03","1,101.20","","936.20","1,249.04"
"2015/02/04","1,098.30","","934.37","1,259.53"
"2015/02/05","1,089.20","","928.92","1,234.28"
"2015/02/06","1,089.20","","926.94","1,249.53"
"2015/02/09","1,088.30","","914.15","1,231.03"
"2015/02/10","1,097.00","","924.72","1,242.46"
"2015/02/11","1,090.80","","913.30","1,234.79"
"2015/02/12","1,096.90","","911.92","1,242.18"
"2015/02/13","1,107.50","","929.77","1,263.16"
"2015/02/16","1,098.40","","925.59","1,251.68"
"2015/02/17","1,098.70","","927.60","1,246.48"
"2015/02/23","1,101.30","","925.00","1,253.17"
"2015/02/24","1,109.80","","933.74","1,258.07"
"2015/02/25","1,108.60","","931.83","1,256.93"
"2015/02/26","1,102.50","","927.64","1,252.94"
"2015/02/27","1,099.20","","920.72","1,230.66"
"2015/03/02","1,099.50","","918.43","1,229.30"
"2015/03/03","1,102.50","","917.34","1,232.87"
"2015/03/04","1,100.00","","919.04","1,229.91"
"2015/03/05","1,096.50","","916.19","1,215.14"
"2015/03/06","1,100.10","","915.95","1,213.63"
"2015/03/09","1,099.50","","910.71","1,192.02"
"2015/03/10","1,110.30","","914.81","1,204.12"
"2015/03/11","1,119.50","","924.71","1,197.53"
"2015/03/12","1,126.60","","927.74","1,188.51"
"2015/03/13","1,130.90","","931.97","1,201.64"
"2015/03/16","1,125.60","","927.60","1,181.65"
"2015/03/17","1,133.90","","934.14","1,198.59"
"2015/03/18","1,130.10","","931.31","1,197.17"
"2015/03/19","1,126.60","","937.04","1,220.45"
"2015/03/20","1,114.00","","922.15","1,187.91"
"2015/03/23","1,121.70","","934.44","1,215.53"
"2015/03/24","1,115.90","","932.99","1,223.14"
"2015/03/25","1,107.10","","924.47","1,208.46"
"2015/03/26","1,102.70","","922.95","1,209.39"
"2015/03/27","1,104.20","","926.30","1,201.42"
"2015/03/30","1,104.30","","926.23","1,202.25"
"2015/03/31","1,105.00","","920.26","1,196.77"
"2015/04/01","1,109.40","","924.38","1,191.44"
"2015/04/02","1,103.80","","922.41","1,188.41"
"2015/04/03","1,098.00","","917.03","1,194.08"
"2015/04/06","1,094.60","","920.57","1,204.99"
"2015/04/07","1,086.00","","908.79","1,187.27"
"2015/04/08","1,089.70","","905.93","1,179.44"
"2015/04/09","1,093.40","","910.26","1,179.12"
"2015/04/10","1,093.90","","907.46","1,166.48"
"2015/04/13","1,094.60","","910.54","1,161.97"
"2015/04/14","1,096.60","","913.19","1,159.65"
"2015/04/15","1,096.80","","918.63","1,168.20"
"2015/04/16","1,096.00","","919.66","1,169.87"
"2015/04/17","1,089.00","","915.01","1,172.80"
"2015/04/20","1,085.10","","912.19","1,171.15"
"2015/04/21","1,082.70","","907.66","1,162.66"
"2015/04/22","1,083.50","","905.52","1,163.41"
"2015/04/23","1,081.80","","901.61","1,159.96"
"2015/04/24","1,083.20","","905.80","1,171.81"
"2015/04/27","1,079.00","","907.60","1,172.23"
"2015/04/28","1,074.50","","902.22","1,169.00"
"2015/04/29","1,070.90","","901.09","1,175.10"
"2015/04/30","1,068.10","","897.22","1,187.03"
"2015/05/04","1,069.50","","889.99","1,196.93"
"2015/05/06","1,080.50","","900.87","1,207.94"
"2015/05/07","1,081.00","","905.32","1,226.56"
"2015/05/08","1,086.60","","907.58","1,221.72"
"2015/05/11","1,091.30","","910.67","1,221.76"
"2015/05/12","1,089.90","","907.30","1,215.08"
"2015/05/13","1,096.20","","914.38","1,229.55"
"2015/05/14","1,094.90","","918.85","1,242.93"
"2015/05/15","1,093.60","","917.53","1,247.09"
"2015/05/18","1,089.20","","912.23","1,246.43"
"2015/05/19","1,085.50","","904.96","1,228.62"
"2015/05/20","1,090.90","","904.00","1,216.19"
"2015/05/21","1,095.20","","903.37","1,215.07"
"2015/05/22","1,094.40","","904.13","1,215.66"
"2015/05/26","1,090.80","","897.41","1,197.64"
"2015/05/27","1,098.40","","892.97","1,195.39"
"2015/05/28","1,107.00","","894.73","1,207.02"
"2015/05/29","1,108.00","","894.63","1,215.20"
"2015/06/01","1,107.60","","892.04","1,214.54"
"2015/06/02","1,111.60","","890.53","1,214.59"
"2015/06/03","1,114.50","","898.39","1,242.83"
"2015/06/04","1,106.00","","889.53","1,246.41"
"2015/06/05","1,109.90","","891.95","1,241.42"
"2015/06/08","1,112.10","","885.11","1,235.38"
"2015/06/09","1,121.50","","900.12","1,265.11"
"2015/06/10","1,119.30","","899.90","1,262.57"
"2015/06/11","1,117.30","","909.74","1,264.62"
"2015/06/12","1,110.40","","899.11","1,248.70"
"2015/06/15","1,111.90","","901.53","1,247.77"
"2015/06/16","1,116.20","","904.50","1,259.02"
"2015/06/17","1,117.30","","905.54","1,256.46"
"2015/06/18","1,117.60","","905.12","1,267.64"
"2015/06/19","1,109.90","","902.61","1,262.07"
"2015/06/22","1,104.00","","899.50","1,254.59"
"2015/06/23","1,099.90","","891.51","1,247.78"
"2015/06/24","1,104.10","","891.12","1,233.61"
"2015/06/25","1,108.40","","894.88","1,241.74"
"2015/06/26","1,109.60","","897.99","1,243.36"
"2015/06/29","1,115.10","","909.43","1,226.50"
"2015/06/30","1,124.10","","917.15","1,260.51"
"2015/07/01","1,118.30","","913.61","1,244.84"
"2015/07/02","1,118.50","","907.62","1,235.44"
"2015/07/03","1,123.20","","912.69","1,245.35"
"2015/07/06","1,120.10","","915.90","1,235.92"
"2015/07/07","1,126.30","","918.68","1,245.12"
"2015/07/08","1,129.60","","921.86","1,243.18"
"2015/07/09","1,135.70","","940.81","1,257.90"
"2015/07/10","1,136.20","","933.57","1,256.52"
"2015/07/13","1,130.00","","922.04","1,258.20"
"2015/07/14","1,131.50","","915.86","1,245.39"
"2015/07/15","1,139.40","","923.68","1,254.76"
"2015/07/16","1,141.50","","921.12","1,250.57"
"2015/07/17","1,148.40","","925.05","1,249.06"
"2015/07/20","1,146.30","","923.65","1,242.30"
"2015/07/21","1,151.90","","926.82","1,247.80"
"2015/07/22","1,158.40","","935.29","1,267.00"
"2015/07/23","1,152.60","","929.63","1,259.45"
"2015/07/24","1,162.30","","938.21","1,276.96"
"2015/07/27","1,164.60","","940.75","1,278.09"
"2015/07/28","1,168.90","","948.01","1,295.90"
"2015/07/29","1,166.20","","943.68","1,290.17"
"2015/07/30","1,157.90","","934.32","1,272.18"
"2015/07/31","1,166.30","","939.28","1,275.41"
"2015/08/03","1,169.40","","943.37","1,283.36"
"2015/08/04","1,165.20","","939.83","1,276.19"
"2015/08/05","1,169.30","","940.67","1,273.48"
"2015/08/06","1,172.10","","939.33","1,278.00"
"2015/08/07","1,170.20","","938.41","1,278.62"
"2015/08/10","1,164.30","","936.76","1,276.54"
"2015/08/11","1,165.30","","935.65","1,283.75"
"2015/08/12","1,170.40","","935.80","1,292.59"
"2015/08/13","1,190.30","","958.34","1,327.90"
"2015/08/17","1,174.20","","944.57","1,302.89"
"2015/08/18","1,182.20","","950.05","1,309.35"
"2015/08/19","1,184.70","","952.45","1,306.61"
"2015/08/20","1,185.10","","956.50","1,317.71"
"2015/08/21","1,185.10","","959.83","1,330.69"
"2015/08/24","1,192.00","","982.24","1,357.99"
"2015/08/25","1,198.10","","1,011.05","1,389.56"
"2015/08/26","1,194.60","","1,004.33","1,376.36"
"2015/08/27","1,188.90","","988.57","1,347.74"
"2015/08/28","1,184.30","","978.15","1,331.69"
"2015/08/31","1,176.30","","970.06","1,317.28"
"2015/09/01","1,183.00","","975.91","1,327.15"
"2015/09/02","1,175.60","","982.86","1,328.13"
"2015/09/03","1,178.00","","977.92","1,321.89"
"2015/09/04","1,187.60","","988.43","1,320.55"
"2015/09/07","1,191.00","","1,000.17","1,327.85"
"2015/09/08","1,202.00","","1,007.63","1,342.57"
"2015/09/09","1,203.10","","1,002.96","1,348.74"
"2015/09/10","1,192.00","","990.07","1,337.01"
"2015/09/11","1,195.80","","990.56","1,349.70"
"2015/09/14","1,183.80","","980.98","1,342.67"
"2015/09/15","1,181.00","","981.47","1,335.53"
"2015/09/16","1,182.40","","982.14","1,332.80"
"2015/09/17","1,179.40","","978.23","1,331.72"
"2015/09/18","1,169.70","","973.57","1,335.10"
"2015/09/21","1,166.70","","972.37","1,317.61"
"2015/09/22","1,173.00","","973.32","1,312.18"
"2015/09/23","1,177.20","","980.75","1,310.52"
"2015/09/24","1,187.50","","987.28","1,327.57"
"2015/09/25","1,191.80","","990.85","1,332.31"
"2015/09/30","1,194.50","","996.79","1,343.93"
"2015/10/01","1,190.40","","992.58","1,329.86"
"2015/10/02","1,179.00","","983.89","1,319.60"
"2015/10/05","1,180.50","","984.04","1,323.93"
"2015/10/06","1,172.10","","973.30","1,311.58"
"2015/10/07","1,164.80","","968.81","1,312.85"
"2015/10/08","1,165.20","","971.28","1,309.74"
"2015/10/12","1,159.40","","964.36","1,317.37"
"2015/10/13","1,147.40","","955.93","1,303.16"
"2015/10/14","1,147.50","","958.09","1,306.54"
"2015/10/15","1,150.10","","967.77","1,319.74"
"2015/10/16","1,133.70","","953.21","1,289.53"
"2015/10/19","1,128.90","","945.64","1,281.87"
"2015/10/20","1,125.30","","941.44","1,274.80"
"2015/10/21","1,130.10","","943.09","1,282.95"
"2015/10/22","1,131.30","","943.65","1,283.18"
"2015/10/23","1,138.20","","942.73","1,263.23"
"2015/10/26","1,127.40","","928.86","1,242.56"
"2015/10/27","1,134.10","","936.73","1,253.69"
"2015/10/28","1,131.20","","939.38","1,248.56"
"2015/10/29","1,132.90","","935.47","1,237.86"
"2015/10/30","1,142.30","","944.09","1,254.76"
"2015/11/02","1,138.60","","944.47","1,255.65"
"2015/11/03","1,140.10","","944.30","1,255.99"
"2015/11/04","1,133.40","","936.19","1,242.60"
"2015/11/05","1,129.50","","929.36","1,227.48"
"2015/11/06","1,137.10","","934.19","1,237.34"
"2015/11/09","1,138.60","","923.33","1,220.69"
"2015/11/10","1,154.10","","937.72","1,241.18"
"2015/11/11","1,158.20","","940.06","1,241.82"
"2015/11/12","1,154.80","","940.47","1,242.62"
"2015/11/13","1,154.50","","941.57","1,248.30"
"2015/11/16","1,161.30","","948.81","1,244.91"
"2015/11/17","1,172.70","","951.52","1,253.44"
"2015/11/18","1,169.20","","947.14","1,244.55"
"2015/11/19","1,173.40","","949.70","1,251.31"
"2015/11/20","1,164.20","","947.08","1,249.48"
"2015/11/23","1,156.90","","941.56","1,230.88"
"2015/11/24","1,157.90","","942.07","1,231.14"
"2015/11/25","1,155.60","","943.23","1,230.31"
"2015/11/26","1,145.10","","933.18","1,216.33"
"2015/11/27","1,145.70","","934.39","1,215.19"
"2015/11/30","1,150.40","","936.73","1,218.33"
"2015/12/01","1,157.70","","939.88","1,223.40"
"2015/12/02","1,158.10","","942.04","1,230.25"
"2015/12/03","1,159.30","","940.30","1,229.79"
"2015/12/04","1,167.40","","951.66","1,276.26"
"2015/12/07","1,156.80","","939.00","1,258.37"
"2015/12/08","1,166.40","","945.33","1,263.56"
"2015/12/09","1,176.00","","956.99","1,281.31"
"2015/12/10","1,178.20","","968.95","1,298.14"
"2015/12/11","1,177.50","","968.14","1,288.77"
"2015/12/14","1,179.70","","974.39","1,294.54"
"2015/12/15","1,186.10","","980.29","1,304.71"
"2015/12/16","1,182.90","","972.46","1,293.44"
"2015/12/17","1,178.20","","962.54","1,282.00"
"2015/12/18","1,178.90","","961.58","1,276.87"
"2015/12/21","1,184.30","","976.18","1,286.56"
"2015/12/22","1,178.20","","971.91","1,285.71"
"2015/12/23","1,176.10","","971.62","1,287.83"
"2015/12/24","1,171.70","","968.95","1,278.15"
"2015/12/28","1,171.00","","974.05","1,283.65"
"2015/12/29","1,165.00","","967.85","1,278.18"
"2015/12/30","1,167.70","","968.97","1,275.54"
"2015/12/31","1,172.00","","972.01","1,280.53"
"2016/01/04","1,172.00","177.84","974.19","1,272.26"
"2016/01/05","1,184.30","179.19","992.42","1,282.36"
"2016/01/06","1,187.70","178.97","997.15","1,277.37"
"2016/01/07","1,193.90","179.05","1,007.72","1,286.61"
"2016/01/08","1,199.70","179.04","1,020.54","1,310.37"
"2016/01/11","1,196.20","179.13","1,023.49","1,311.87"
"2016/01/12","1,208.60","180.91","1,026.98","1,312.54"
"2016/01/13","1,208.50","183.05","1,026.63","1,311.28"
"2016/01/14","1,206.40","183.52","1,025.68","1,313.65"
"2016/01/15","1,212.70","183.84","1,026.45","1,317.23"
"2016/01/18","1,211.00","183.09","1,035.71","1,322.23"
"2016/01/19","1,212.50","184.24","1,032.75","1,320.47"
"2016/01/20","1,209.90","183.43","1,028.61","1,320.30"
"2016/01/21","1,211.60","183.57","1,036.13","1,319.31"
"2016/01/22","1,209.90","183.09","1,026.99","1,315.28"
"2016/01/25","1,203.20","182.23","1,013.43","1,298.85"
"2016/01/26","1,194.40","180.77","1,009.25","1,296.22"
"2016/01/27","1,201.40","181.60","1,014.91","1,305.92"
"2016/01/28","1,201.00","181.60","1,012.60","1,309.15"
"2016/01/29","1,208.40","182.78","1,017.13","1,322.17"
"2016/02/01","1,206.20","182.44","993.37","1,305.35"
"2016/02/02","1,204.50","182.57","995.66","1,311.88"
"2016/02/03","1,203.10","181.86","1,004.38","1,314.51"
"2016/02/04","1,216.70","183.37","1,031.58","1,349.38"
"2016/02/05","1,202.70","181.83","1,029.40","1,347.51"
"2016/02/11","1,195.10","181.73","1,053.37","1,348.31"
"2016/02/12","1,197.00","182.78","1,063.95","1,354.64"
"2016/02/15","1,206.50","184.50","1,062.20","1,355.20"
"2016/02/16","1,209.90","185.85","1,057.37","1,351.22"
"2016/02/17","1,216.60","186.89","1,065.56","1,355.72"
"2016/02/18","1,224.80","187.56","1,073.21","1,363.32"
"2016/02/19","1,225.70","187.87","1,081.96","1,361.45"
"2016/02/22","1,233.90","189.23","1,096.95","1,372.34"
"2016/02/23","1,233.20","189.01","1,092.10","1,360.03"
"2016/02/24","1,230.10","188.31","1,098.25","1,355.51"
"2016/02/25","1,234.80","188.92","1,102.75","1,360.44"
"2016/02/26","1,236.10","189.08","1,094.81","1,362.68"
"2016/02/29","1,235.40","189.00","1,085.83","1,348.32"
"2016/03/02","1,240.90","189.53","1,088.37","1,348.73"
"2016/03/03","1,232.70","188.31","1,085.46","1,340.01"
"2016/03/04","1,218.90","186.27","1,071.70","1,334.51"
"2016/03/07","1,208.50","185.41","1,061.53","1,328.99"
"2016/03/08","1,200.70","184.60","1,059.57","1,322.33"
"2016/03/09","1,205.20","185.17","1,069.81","1,326.32"
"2016/03/10","1,214.50","186.36","1,071.70","1,335.95"
"2016/03/11","1,208.80","185.39","1,068.46","1,351.20"
"2016/03/14","1,200.10","184.88","1,055.17","1,339.91"
"2016/03/15","1,186.50","182.88","1,042.66","1,317.19"
"2016/03/16","1,189.20","182.98","1,050.85","1,321.20"
"2016/03/17","1,192.70","183.04","1,057.83","1,338.15"
"2016/03/18","1,174.50","180.83","1,054.40","1,329.30"
"2016/03/21","1,161.30","179.76","1,041.10","1,308.84"
"2016/03/22","1,165.30","179.95","1,039.61","1,309.74"
"2016/03/23","1,159.50","178.84","1,032.69","1,300.84"
"2016/03/24","1,158.80","178.27","1,030.73","1,295.54"
"2016/03/25","1,167.10","179.19","1,034.80","1,304.70"
"2016/03/28","1,169.40","179.11","1,031.81","1,304.99"
"2016/03/29","1,169.60","179.31","1,031.35","1,310.01"
"2016/03/30","1,163.00","178.51","1,031.44","1,312.91"
"2016/03/31","1,153.50","177.69","1,026.02","1,307.43"
"2016/04/01","1,144.50","176.81","1,016.84","1,302.15"
"2016/04/04","1,148.90","177.44","1,028.51","1,308.94"
"2016/04/05","1,147.80","177.43","1,031.87","1,307.23"
"2016/04/06","1,155.00","178.38","1,047.24","1,314.74"
"2016/04/07","1,155.90","178.29","1,053.45","1,317.26"
"2016/04/08","1,154.50","178.12","1,065.48","1,313.01"
"2016/04/11","1,156.50","178.44","1,068.61","1,319.22"
"2016/04/12","1,149.20","177.50","1,065.11","1,311.64"
"2016/04/14","1,144.70","176.72","1,046.30","1,290.94"
"2016/04/15","1,153.40","177.66","1,054.44","1,299.31"
"2016/04/18","1,150.70","177.28","1,061.73","1,299.08"
"2016/04/19","1,151.10","177.35","1,057.46","1,301.84"
"2016/04/20","1,140.50","175.97","1,044.27","1,295.49"
"2016/04/21","1,132.30","174.89","1,030.96","1,279.61"
"2016/04/22","1,134.90","174.98","1,037.05","1,281.19"
